"parameter","smoothed","quadratic","ci_low","ci_high","mle","span","param_name"
-6.62372497855698,-2161.02959740644,-2162.18175021996,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.61947400790616,-2160.97595385307,-2162.10382318677,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.61522303725534,-2160.92257344402,-2162.02641746944,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.61097206660452,-2160.86945584668,-2161.94953306797,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.60672109595369,-2160.81660072845,-2161.87316998236,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.60247012530287,-2160.76400775673,-2161.79732821261,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.59821915465205,-2160.71167659891,-2161.72200775872,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.59396818400123,-2160.6596069224,-2161.64720862069,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.58971721335041,-2160.60779839459,-2161.57293079853,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.58546624269959,-2160.55625068288,-2161.49917429222,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.58121527204877,-2160.50496345467,-2161.42593910178,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.57696430139794,-2160.45393637736,-2161.35322522719,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.57271333074712,-2160.40316911834,-2161.28103266847,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.5684623600963,-2160.35266134502,-2161.2093614256,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.56421138944548,-2160.30241272479,-2161.1382114986,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.55996041879466,-2160.25242292505,-2161.06758288746,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.55570944814384,-2160.2026916132,-2160.99747559218,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.55145847749302,-2160.15321845663,-2160.92788961276,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.54720750684219,-2160.10400312275,-2160.8588249492,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.54295653619137,-2160.05504527895,-2160.7902816015,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.53870556554055,-2160.00634459263,-2160.72225956966,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.53445459488973,-2159.9579007312,-2160.65475885368,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.53020362423891,-2159.90971336204,-2160.58777945357,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.52595265358809,-2159.86178215256,-2160.52132136931,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.52170168293727,-2159.81410677015,-2160.45538460092,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.51745071228644,-2159.76668688221,-2160.38996914838,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.51319974163562,-2159.71952215615,-2160.32507501171,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.5089487709848,-2159.67261225936,-2160.26070219089,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.50469780033398,-2159.62595685923,-2160.19685068594,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.50044682968316,-2159.57955562317,-2160.13352049685,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.49619585903234,-2159.53340821857,-2160.07071162362,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.49194488838152,-2159.48751431284,-2160.00842406625,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.48769391773069,-2159.44187357336,-2159.94665782474,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.48344294707987,-2159.39648566755,-2159.88541289909,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.47919197642905,-2159.35135026279,-2159.8246892893,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.47494100577823,-2159.30646702649,-2159.76448699537,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.47069003512741,-2159.26183562604,-2159.70480601731,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.46643906447659,-2159.21745572884,-2159.6456463551,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.46218809382577,-2159.17332700229,-2159.58700800876,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.45793712317495,-2159.12944911379,-2159.52889097827,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.45368615252412,-2159.08582173074,-2159.47129526365,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.4494351818733,-2159.04244452053,-2159.41422086488,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.44518421122248,-2158.99931715057,-2159.35766778198,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.44093324057166,-2158.95643928824,-2159.30163601494,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.43668226992084,-2158.91381060096,-2159.24612556376,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.43243129927002,-2158.87143075612,-2159.19113642844,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.4281803286192,-2158.82929942111,-2159.13666860898,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.42392935796837,-2158.78741626333,-2159.08272210538,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.41967838731755,-2158.74578095019,-2159.02929691764,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.41542741666673,-2158.70439314908,-2158.97639304576,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.41117644601591,-2158.6632525274,-2158.92401048975,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.40692547536509,-2158.62235875254,-2158.87214924959,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.40267450471427,-2158.58171149191,-2158.8208093253,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.39842353406345,-2158.54131041291,-2158.76999071686,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.39417256341262,-2158.50115518292,-2158.71969342429,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.3899215927618,-2158.46124546936,-2158.66991744757,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.38567062211098,-2158.42158093962,-2158.62066278672,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.38141965146016,-2158.38216126109,-2158.57192944173,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.37716868080934,-2158.34298610118,-2158.5237174126,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.37291771015852,-2158.30405512728,-2158.47602669933,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.3686667395077,-2158.2653680068,-2158.42885730192,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.36441576885687,-2158.22692440712,-2158.38220922037,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.36016479820605,-2158.18872399565,-2158.33608245468,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.35591382755523,-2158.15076643979,-2158.29047700485,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.35166285690441,-2158.11305140693,-2158.24539287089,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.34741188625359,-2158.07557856448,-2158.20083005278,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.34316091560277,-2158.03834757983,-2158.15678855054,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.33890994495195,-2158.00135812037,-2158.11326836415,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.33465897430112,-2157.96460985352,-2158.07026949363,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.3304080036503,-2157.92810244666,-2158.02779193896,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.32615703299948,-2157.8918355672,-2157.98583570016,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.32190606234866,-2157.85580888252,-2157.94440077722,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.31765509169784,-2157.82002206004,-2157.90348717014,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.31340412104702,-2157.78447476715,-2157.86309487892,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.3091531503962,-2157.74916667124,-2157.82322390356,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.30490217974537,-2157.71409743972,-2157.78387424406,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.30065120909455,-2157.67926673999,-2157.74504590042,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.29640023844373,-2157.64467423944,-2157.70673887264,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.29214926779291,-2157.61031960546,-2157.66895316073,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.28789829714209,-2157.57620250547,-2157.63168876467,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.28364732649127,-2157.54232260685,-2157.59494568448,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.27939635584045,-2157.50867957701,-2157.55872392014,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.27514538518962,-2157.47527308334,-2157.52302347167,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.2708944145388,-2157.44210279324,-2157.48784433905,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.26664344388798,-2157.40916837411,-2157.4531865223,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.26239247323716,-2157.37646949335,-2157.41905002141,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.25814150258634,-2157.34400652556,-2157.38543483638,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.25389053193552,-2157.31194100404,-2157.35234096721,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.2496395612847,-2157.28039527527,-2157.3197684139,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.24538859063387,-2157.24936746901,-2157.28771717645,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.24113761998305,-2157.218855715,-2157.25618725486,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.23688664933223,-2157.18885814301,-2157.22517864913,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.23263567868141,-2157.15937288279,-2157.19469135927,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.22838470803059,-2157.13039806409,-2157.16472538526,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.22413373737977,-2157.10193181666,-2157.13528072711,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.21988276672895,-2157.07397227026,-2157.10635738483,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.21563179607813,-2157.04651755464,-2157.07795535841,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.2113808254273,-2157.01956579956,-2157.05007464784,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.20712985477648,-2156.99311513476,-2157.02271525314,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.20287888412566,-2156.96716369,-2156.9958771743,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.19862791347484,-2156.94170959504,-2156.96956041132,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.19437694282402,-2156.91675097963,-2156.9437649642,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.1901259721732,-2156.89228597352,-2156.91849083294,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.18587500152238,-2156.86831270647,-2156.89373801754,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.18162403087155,-2156.84482930822,-2156.869506518,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.17737306022073,-2156.82183390854,-2156.84579633432,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.17312208956991,-2156.79932463717,-2156.8226074665,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.16887111891909,-2156.77729962388,-2156.79993991455,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.16462014826827,-2156.7557569984,-2156.77779367845,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.16036917761745,-2156.73469489051,-2156.75616875822,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.15611820696663,-2156.71411142994,-2156.73506515384,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.1518672363158,-2156.69400474646,-2156.71448286533,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.14761626566498,-2156.67437296981,-2156.69442189268,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.14336529501416,-2156.65521422976,-2156.67488223589,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.13911432436334,-2156.63652665605,-2156.65586389496,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.13486335371252,-2156.61830837844,-2156.63736686988,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.1306123830617,-2156.60055752668,-2156.61939116068,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.12636141241088,-2156.58327223052,-2156.60193676733,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.12211044176005,-2156.56645061973,-2156.58500368984,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.11785947110923,-2156.55009082404,-2156.56859192821,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.11360850045841,-2156.53419097322,-2156.55270148244,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.10935752980759,-2156.51874919702,-2156.53733235254,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.10510655915677,-2156.5037636252,-2156.52248453849,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.10085558850595,-2156.48923238749,-2156.50815804031,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.09660461785513,-2156.47515361367,-2156.49435285798,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.0923536472043,-2156.46153800735,-2156.48106899152,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.08810267655348,-2156.44861510984,-2156.46830644092,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.08385170590266,-2156.43645752263,-2156.45606520617,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.07960073525184,-2156.42504719485,-2156.44434528729,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.07534976460102,-2156.41436607564,-2156.43314668427,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.0710987939502,-2156.40439611414,-2156.42246939711,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.06684782329938,-2156.39511925948,-2156.41231342581,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.06259685264855,-2156.38651746079,-2156.40267877038,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.05834588199773,-2156.3785726672,-2156.3935654308,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.05409491134691,-2156.37126682787,-2156.38497340708,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.04984394069609,-2156.36458189191,-2156.37690269922,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.04559297004527,-2156.35849980847,-2156.36935330723,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.04134199939445,-2156.35300252667,-2156.3623252311,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.03709102874363,-2156.34807199566,-2156.35581847082,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.0328400580928,-2156.34369016457,-2156.34983302641,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.02858908744198,-2156.33983898253,-2156.34436889786,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.02433811679116,-2156.33650039868,-2156.33942608516,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.02008714614034,-2156.33365636216,-2156.33500458833,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.01583617548952,-2156.3312888221,-2156.33110440736,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.0115852048387,-2156.32937972763,-2156.32772554225,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.00733423418788,-2156.32791102788,-2156.324867993,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-6.00308326353706,-2156.32686467201,-2156.32253175961,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-5.99883229288623,-2156.32622260913,-2156.32071684209,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-5.99458132223541,-2156.32596678838,-2156.31942324042,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-5.99033035158459,-2156.3260791589,-2156.31865095461,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-5.98607938093377,-2156.32654166983,-2156.31839998467,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-5.98182841028295,-2156.3273362703,-2156.31867033058,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-5.97757743963213,-2156.32844490944,-2156.31946199236,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-5.9733264689813,-2156.33004394243,-2156.32077497,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-5.96907549833048,-2156.33295890399,-2156.32260926349,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-5.96482452767966,-2156.33722629178,-2156.32496487285,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-5.96057355702884,-2156.34277784794,-2156.32784179807,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-5.95632258637802,-2156.3495453146,-2156.33124003915,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-5.9520716157272,-2156.3574604339,-2156.33515959609,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-5.94782064507638,-2156.36645494798,-2156.33960046889,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
-5.94356967442556,-2156.37646059897,-2156.34456265755,-6.36441576885687,-5.62899784626477,-5.99458132223541,0.9,"rho_trans"
